document_id,title,category,tags,content,popularity
DOC_00271,Document about Mathematics and physics java,Mathematics,['physics' 'java'],Mathematics document about physics java. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.531533193276929
DOC_00272,Document about Business and medieval novel,Business,['medieval' 'novel'],Business document about medieval novel. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.909629871059488
DOC_00273,Document about Programming and world war II finance painting,Programming,['world war II' 'finance' 'painting'],Programming document about world war II finance painting. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.897230419890338
DOC_00274,Document about History and world war II music calculus,History,['world war II' 'music' 'calculus'],History document about world war II music calculus. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.349803526426973
DOC_00275,Document about Arts and world war II finance,Arts,['world war II' 'finance'],Arts document about world war II finance. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.8474608532108325
DOC_00276,Document about Literature and medieval calculus,Literature,['medieval' 'calculus'],Literature document about medieval calculus. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.235452478688868
DOC_00277,Document about History and marketing music,History,['marketing' 'music'],History document about marketing music. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.312093932358034
DOC_00278,Document about Arts and marketing,Arts,['marketing'],Arts document about marketing. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,2.0069255489421147
DOC_00279,Document about Literature and painting,Literature,['painting'],Literature document about painting. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,9.321049498391243
DOC_00280,Document about Science and painting statistics,Science,['painting' 'statistics'],Science document about painting statistics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,5.550707380797629
DOC_00281,Document about Arts and calculus,Arts,['calculus'],Arts document about calculus. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,5.156591331475993
DOC_00282,Document about Business and poetry,Business,['poetry'],Business document about poetry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.671080138178655
DOC_00283,Document about Business and chemistry,Business,['chemistry'],Business document about chemistry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,1.5195894330260549
DOC_00284,Document about Business and physics java calculus,Business,['physics' 'java' 'calculus'],Business document about physics java calculus. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.319314865636465
DOC_00285,Document about Programming and novel,Programming,['novel'],Programming document about novel. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,2.2855776833289867
DOC_00286,Document about Mathematics and novel,Mathematics,['novel'],Mathematics document about novel. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.715780121247569
DOC_00287,Document about Science and music,Science,['music'],Science document about music. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,5.365851939815862
DOC_00288,Document about Science and calculus medieval,Science,['calculus' 'medieval'],Science document about calculus medieval. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.231838935163431
DOC_00289,Document about Science and statistics java,Science,['statistics' 'java'],Science document about statistics java. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,5.62031389202424
DOC_00290,Document about Business and python music java,Business,['python' 'music' 'java'],Business document about python music java. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,1.407873510648051
DOC_00291,Document about Arts and statistics poetry chemistry,Arts,['statistics' 'poetry' 'chemistry'],Arts document about statistics poetry chemistry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.037639794421633
DOC_00292,Document about Literature and java music,Literature,['java' 'music'],Literature document about java music. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.749800186068637
DOC_00293,Document about Programming and music python medieval,Programming,['music' 'python' 'medieval'],Programming document about music python medieval. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.475907935353276
DOC_00294,Document about Science and physics,Science,['physics'],Science document about physics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,9.62648052100966
DOC_00295,Document about Programming and poetry painting,Programming,['poetry' 'painting'],Programming document about poetry painting. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.413906562192107
DOC_00296,Document about Mathematics and statistics finance python,Mathematics,['statistics' 'finance' 'python'],Mathematics document about statistics finance python. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,1.2803418351405196
DOC_00297,Document about Arts and finance poetry,Arts,['finance' 'poetry'],Arts document about finance poetry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.92761556525573
DOC_00298,Document about Literature and world war II novel poetry,Literature,['world war II' 'novel' 'poetry'],Literature document about world war II novel poetry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,9.127843550888844
DOC_00299,Document about Literature and world war II java physics,Literature,['world war II' 'java' 'physics'],Literature document about world war II java physics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.0881636227792963
DOC_00300,Document about Business and chemistry poetry finance,Business,['chemistry' 'poetry' 'finance'],Business document about chemistry poetry finance. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.51534246823604
DOC_00301,Document about History and physics,History,['physics'],History document about physics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,9.960679985489952
DOC_00302,Document about History and physics finance,History,['physics' 'finance'],History document about physics finance. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.772772791669544
DOC_00303,Document about Arts and calculus finance painting,Arts,['calculus' 'finance' 'painting'],Arts document about calculus finance painting. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,2.6142040926031687
DOC_00304,Document about History and world war II poetry,History,['world war II' 'poetry'],History document about world war II poetry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,5.823415709669064
DOC_00305,Document about Mathematics and poetry finance,Mathematics,['poetry' 'finance'],Mathematics document about poetry finance. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,1.2856938883568976
DOC_00306,Document about Mathematics and chemistry java,Mathematics,['chemistry' 'java'],Mathematics document about chemistry java. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,9.076292792118387
DOC_00307,Document about Arts and chemistry statistics java,Arts,['chemistry' 'statistics' 'java'],Arts document about chemistry statistics java. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,5.966894227790671
DOC_00308,Document about Mathematics and music python,Mathematics,['music' 'python'],Mathematics document about music python. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,9.709853187426058
DOC_00309,Document about History and statistics java chemistry,History,['statistics' 'java' 'chemistry'],History document about statistics java chemistry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,9.084142575579117
DOC_00310,Document about Mathematics and python painting,Mathematics,['python' 'painting'],Mathematics document about python painting. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.7326154432945615
DOC_00311,Document about Science and statistics calculus,Science,['statistics' 'calculus'],Science document about statistics calculus. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.168588175811899
DOC_00312,Document about Science and chemistry,Science,['chemistry'],Science document about chemistry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,5.433121636779679
DOC_00313,Document about History and chemistry physics,History,['chemistry' 'physics'],History document about chemistry physics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.360706750895265
DOC_00314,Document about Business and finance java statistics,Business,['finance' 'java' 'statistics'],Business document about finance java statistics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.692331050838778
DOC_00315,Document about Literature and world war II painting,Literature,['world war II' 'painting'],Literature document about world war II painting. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,9.450054640371476
DOC_00316,Document about Science and medieval,Science,['medieval'],Science document about medieval. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.765085548206273
DOC_00317,Document about Literature and painting world war II physics,Literature,['painting' 'world war II' 'physics'],Literature document about painting world war II physics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,5.375174366934317
DOC_00318,Document about Mathematics and chemistry java statistics,Mathematics,['chemistry' 'java' 'statistics'],Mathematics document about chemistry java statistics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.869866927089538
DOC_00319,Document about Programming and finance chemistry,Programming,['finance' 'chemistry'],Programming document about finance chemistry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,5.588686085954119
DOC_00320,Document about Arts and medieval,Arts,['medieval'],Arts document about medieval. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.024063530910979
DOC_00321,Document about History and world war II,History,['world war II'],History document about world war II. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,2.8970330441921943
DOC_00322,Document about Mathematics and calculus,Mathematics,['calculus'],Mathematics document about calculus. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.977196466514544
DOC_00323,Document about Science and music chemistry novel,Science,['music' 'chemistry' 'novel'],Science document about music chemistry novel. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.857947302318296
DOC_00324,Document about Mathematics and novel painting,Mathematics,['novel' 'painting'],Mathematics document about novel painting. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.4444497591793
DOC_00325,Document about Programming and world war II novel chemistry,Programming,['world war II' 'novel' 'chemistry'],Programming document about world war II novel chemistry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,9.450967798773798
DOC_00326,Document about Mathematics and poetry calculus,Mathematics,['poetry' 'calculus'],Mathematics document about poetry calculus. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.957222693733104
DOC_00327,Document about Mathematics and marketing chemistry,Mathematics,['marketing' 'chemistry'],Mathematics document about marketing chemistry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.705192491123691
DOC_00328,Document about Mathematics and marketing physics music,Mathematics,['marketing' 'physics' 'music'],Mathematics document about marketing physics music. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.402451843612043
DOC_00329,Document about Literature and statistics java,Literature,['statistics' 'java'],Literature document about statistics java. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.196184829784313
DOC_00330,Document about Science and medieval painting python,Science,['medieval' 'painting' 'python'],Science document about medieval painting python. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,1.744606356613037
DOC_00331,Document about Science and java,Science,['java'],Science document about java. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.649800094197294
DOC_00332,Document about History and statistics python chemistry,History,['statistics' 'python' 'chemistry'],History document about statistics python chemistry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,9.727512695181794
DOC_00333,Document about Literature and marketing music statistics,Literature,['marketing' 'music' 'statistics'],Literature document about marketing music statistics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,9.079692098587527
DOC_00334,Document about Arts and marketing,Arts,['marketing'],Arts document about marketing. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.091193549269052
DOC_00335,Document about Business and world war II poetry marketing,Business,['world war II' 'poetry' 'marketing'],Business document about world war II poetry marketing. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,5.784149374180581
DOC_00336,Document about Mathematics and statistics music world war II,Mathematics,['statistics' 'music' 'world war II'],Mathematics document about statistics music world war II. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.759002962352953
DOC_00337,Document about Arts and poetry physics java,Arts,['poetry' 'physics' 'java'],Arts document about poetry physics java. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.876868497628563
DOC_00338,Document about Literature and music,Literature,['music'],Literature document about music. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.006952065313714
DOC_00339,Document about History and music finance,History,['music' 'finance'],History document about music finance. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,1.4519298852140974
DOC_00340,Document about History and calculus music finance,History,['calculus' 'music' 'finance'],History document about calculus music finance. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.420243658440942
DOC_00341,Document about Literature and music statistics python,Literature,['music' 'statistics' 'python'],Literature document about music statistics python. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.157379805571141
DOC_00342,Document about Science and medieval java physics,Science,['medieval' 'java' 'physics'],Science document about medieval java physics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.38384138233118
DOC_00343,Document about Science and marketing novel,Science,['marketing' 'novel'],Science document about marketing novel. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,2.782859650482606
DOC_00344,Document about Mathematics and statistics chemistry marketing,Mathematics,['statistics' 'chemistry' 'marketing'],Mathematics document about statistics chemistry marketing. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.064903519319072
DOC_00345,Document about Arts and marketing,Arts,['marketing'],Arts document about marketing. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.3806422358995443
DOC_00346,Document about Business and painting calculus,Business,['painting' 'calculus'],Business document about painting calculus. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.034539312767592
DOC_00347,Document about Science and music python finance,Science,['music' 'python' 'finance'],Science document about music python finance. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,9.138189622668088
DOC_00348,Document about Arts and statistics novel world war II,Arts,['statistics' 'novel' 'world war II'],Arts document about statistics novel world war II. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,1.751724232120169
DOC_00349,Document about Business and finance medieval,Business,['finance' 'medieval'],Business document about finance medieval. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.841448368111431
